tconst,ordering_M,nconst_M,primaryName_M,knownForTitles_M,age_M,ordering_F,nconst_F,titleType_x,originalTitle_x,isAdult_x,endYear_x,runtimeMinutes_x,titleType_y,primaryTitle,originalTitle_y,isAdult_y,startYear,endYear_y,runtimeMinutes_y,genres,primaryName_F,birthYear,deathYear,primaryProfession,knownForTitles_F,age_F,age_gap
tt0037856,2.0,nm0895435,Esko Vettenranta,"tt0133909,tt0037856,tt0047304,tt0037072",32,1.0,nm0650646,movie,Kyläraittien kuningas,0.0,\N,80,movie,Kyläraittien kuningas,Kyläraittien kuningas,0,1945,\N,80,"Drama,Romance",Tuire Orri,1918,2007,actress,"tt0037856,tt0034045,tt0036070,tt0136812",27,5
tt0037865,2.0,nm0664273,Cornel Wilde,"tt0044672,tt0066154,tt0060736,tt0057547",33,1.0,nm0000074,movie,Leave Her to Heaven,0.0,\N,110,movie,Leave Her to Heaven,Leave Her to Heaven,0,1945,\N,110,"Drama,Film-Noir,Romance",Gene Tierney,1920,1991,"actress,soundtrack,archive_footage","tt0037008,tt0039420,tt0035979,tt0037865",25,8
tt0037869,1.0,nm0602803,Jackie Moran,"tt0031381,tt0257044,tt0032290,tt0029898",22,2.0,nm0695863,movie,Let's Go Steady,0.0,\N,60,movie,Let's Go Steady,Let's Go Steady,0,1945,\N,60,"Comedy,Musical,Romance",June Preisser,1920,1984,"actress,soundtrack","tt0037100,tt0038664,tt0040208,tt0031066",25,-3
tt0037870,2.0,nm0140865,John Carroll,"tt0034742,tt0027739,tt0028776,tt0032536",40,1.0,nm0402554,movie,A Letter for Evie,0.0,\N,89,movie,A Letter for Evie,A Letter for Evie,0,1946,\N,89,"Comedy,Romance,War",Marsha Hunt,1917,2022,"actress,miscellaneous,soundtrack","tt0032943,tt0040474,tt0040723,tt0036120",29,11
tt0037876,1.0,nm0753062,Georg Rydeberg,"tt0039446,tt0030337,tt0035992,tt0034659",38,2.0,nm0442664,movie,Lidelse,0.0,\N,69,movie,Lidelse,Lidelse,0,1945,\N,69,Romance,Karin Kavli,1906,1990,"actress,soundtrack","tt0058124,tt0027164,tt0030337,tt0036372",39,-1
tt0037885,2.0,nm0001072,Joseph Cotten,"tt0041959,tt0033467,tt0036855,tt0035015",40,1.0,nm0428354,movie,Love Letters,0.0,\N,101,movie,Love Letters,Love Letters,0,1945,\N,101,"Drama,Mystery,Romance",Jennifer Jones,1919,2009,"actress,soundtrack,archive_footage","tt0072308,tt0036377,tt0048316,tt0037280",26,14
tt0037886,2.0,nm0039049,Edward Ashley,"tt0032943,tt0039320,tt0049096,tt0044863",41,1.0,nm0115597,movie,"Love, Honor and Goodbye",0.0,\N,87,movie,"Love, Honor and Goodbye","Love, Honor and Goodbye",0,1945,\N,87,"Comedy,Romance",Virginia Bruce,1910,1982,"actress,soundtrack,archive_footage","tt0032637,tt0027656,tt0032476,tt0032017",35,6
tt0037897,1.0,nm0002158,Edvin Adolphson,"tt0036012,tt0026366,tt0035029,tt0024726",52,2.0,nm0854996,movie,Mans kvinna,0.0,\N,88,movie,Mans kvinna,Mans kvinna,0,1945,\N,88,"Drama,Romance",Birgit Tengroth,1915,1983,"actress,writer,soundtrack","tt0042466,tt0026305,tt0036380,tt0041998",30,22
tt0037903,2.0,nm0194742,Arturo de Córdova,"tt0042434,tt0045260,tt0187005,tt0040075",37,1.0,nm0483787,movie,Masquerade in Mexico,0.0,\N,96,movie,Masquerade in Mexico,Masquerade in Mexico,0,1945,\N,96,"Comedy,Romance",Dorothy Lamour,1914,1996,"actress,soundtrack,archive_footage","tt0092796,tt0032993,tt0057007,tt0039645",31,6
tt0037908,2.0,nm0355755,Jon Hall,"tt0036959,tt0034902,tt0034465,tt0040710",30,1.0,nm0752787,movie,Men in Her Diary,0.0,\N,73,movie,Men in Her Diary,Men in Her Diary,0,1945,\N,73,"Comedy,Romance",Peggy Ryan,1924,2004,"actress,soundtrack,archive_footage","tt0034784,tt0037908,tt0035068,tt0045491",21,9
tt0037909,1.0,nm0350268,Tito Guízar,"tt0027277,tt0031581,tt0133173,tt0211878",37,2.0,nm0601073,movie,Mexicana,0.0,\N,83,movie,Mexicana,Mexicana,0,1945,\N,83,"Music,Romance",Constance Moore,1920,2005,"actress,soundtrack,archive_footage","tt0036619,tt0032290,tt0037636,tt0033442",25,12
tt0037933,1.0,nm0313447,Heinrich George,"tt0017136,tt0036989,tt0036752,tt0016338",52,2.0,nm0770790,movie,Das Mädchen Juanita,0.0,\N,85,movie,Das Mädchen Juanita,Das Mädchen Juanita,0,1945,\N,85,"Comedy,Romance",Charlotte Schellhorn,1922,1945,actress,"tt0037933,tt0031538,tt0032165,tt0030425",23,29
tt0037936,1.0,nm0272794,Fernandel,"tt0043918,tt0030722,tt0046695,tt0128027",42,2.0,nm0656526,movie,Naïs,0.0,\N,117,movie,Naïs,Naïs,0,1945,\N,117,"Drama,Romance",Jacqueline Pagnol,1920,2016,"actress,archive_footage","tt0037936,tt0044883,tt0039179,tt0190959",25,17
tt0037946,1.0,nm0706368,George Raft,"tt0053291,tt0033149,tt0023427,tt0037832",44,2.0,nm0000910,movie,Nob Hill,0.0,\N,95,movie,Nob Hill,Nob Hill,0,1945,\N,95,"Drama,Musical,Romance",Joan Bennett,1910,1990,"actress,soundtrack,archive_footage","tt0076786,tt0038057,tt0037469,tt0024264",35,9
tt0037950,1.0,nm0001322,Rex Harrison,"tt0058385,tt0056937,tt0061584,tt0039420",37,2.0,nm0658339,movie,The Rake's Progress,0.0,\N,110,movie,Notorious Gentleman,The Rake's Progress,0,1945,\N,110,"Drama,Romance",Lilli Palmer,1914,1986,"actress,writer,soundtrack","tt0048948,tt0044631,tt0038417,tt0051964",31,6
tt0037964,1.0,nm0102787,Eddie Bracken,"tt0036891,tt0085995,tt0037077,tt0107985",30,2.0,nm0000043,movie,Out of This World,0.0,\N,96,movie,Out of This World,Out of This World,0,1945,\N,96,"Comedy,Music,Romance",Veronica Lake,1922,1973,"actress,producer,soundtrack","tt0034240,tt0038369,tt0035432,tt0034881",23,7
tt0037970,1.0,nm0856062,Phillip Terry,"tt0037884,tt0039815,tt0039211,tt0054020",36,2.0,nm0518879,movie,Pan-Americana,0.0,\N,84,movie,Pan-Americana,Pan-Americana,0,1945,\N,84,"Comedy,Musical,Romance",Audrey Long,1922,2014,actress,"tt0039211,tt0037970,tt0037130,tt0039313",23,13
tt0037973,2.0,nm0056761,Jean-Louis Barrault,"tt0037674,tt0056197,tt0084423,tt0055182",35,1.0,nm0275428,movie,La part de l'ombre,0.0,\N,86,movie,La part de l'ombre,La part de l'ombre,0,1945,\N,86,"Drama,Romance",Edwige Feuillère,1907,1998,"actress,writer,archive_footage","tt0042803,tt0026660,tt0179161,tt0025191",38,-3
tt0037975,1.0,nm0640307,Donald O'Connor,"tt0045152,tt0045899,tt0045592,tt0040111",19,2.0,nm0752787,movie,Patrick the Great,0.0,\N,84,movie,Patrick the Great,Patrick the Great,0,1944,\N,84,"Comedy,Musical,Romance",Peggy Ryan,1924,2004,"actress,soundtrack,archive_footage","tt0034784,tt0037908,tt0035068,tt0045491",20,-1
tt0037976,3.0,nm0105482,Pierre Brasseur,"tt0053459,tt0037674,tt0038853,tt0053643",41,1.0,nm0392447,movie,Le pays sans étoiles,0.0,\N,100,movie,Land Without Stars,Le pays sans étoiles,0,1946,\N,100,"Drama,Romance",Jany Holt,1909,2005,"actress,director,writer","tt0037976,tt0214898,tt0160634,tt0038784",37,4
tt0037979,2.0,nm0001544,Ricardo Montalban,"tt0084726,tt0095705,tt0067065,tt0068408",26,1.0,nm0246458,movie,Pepita Jiménez,0.0,\N,84,movie,Pepita Jiménez,Pepita Jiménez,0,1946,\N,84,"Drama,Romance",Rosita Díaz Gimeno,1908,1986,"actress,archive_footage","tt0037979,tt0292727,tt0028204,tt0220186",38,-12
tt0037980,1.0,nm0232196,Robert Donat,"tt0026029,tt0031385,tt0025004,tt0051776",40,2.0,nm0000039,movie,Perfect Strangers,0.0,\N,102,movie,Vacation from Marriage,Perfect Strangers,0,1945,\N,102,"Drama,Romance",Deborah Kerr,1921,2007,"actress,soundtrack,archive_footage","tt0049408,tt0045793,tt0039192,tt0050105",24,16
tt0037981,1.0,nm0000784,Pedro Armendáriz,"tt0057076,tt0040369,tt0040064,tt0037981",35,2.0,nm0549773,movie,La perla,0.0,\N,85,movie,The Pearl,La perla,0,1947,\N,85,"Adventure,Drama,Romance",María Elena Marqués,1926,2008,"actress,miscellaneous,soundtrack","tt0037981,tt0174157,tt0218358,tt0055337",21,14
tt0037990,2.0,nm0002113,Sydney Greenstreet,"tt0033870,tt0034583,tt0034428,tt0039080",66,1.0,nm0526946,movie,Pillow to Post,0.0,\N,92,movie,Pillow to Post,Pillow to Post,0,1945,\N,92,"Comedy,Romance",Ida Lupino,1918,1995,"actress,director,writer","tt0033717,tt0034828,tt0033802,tt0037990",27,39
tt0037997,1.0,nm0228715,Richard Dix,"tt0021746,tt0015117,tt0016439,tt0016345",52,2.0,nm0141681,movie,The Power of the Whistler,0.0,\N,66,movie,The Power of the Whistler,The Power of the Whistler,0,1945,\N,66,"Crime,Film-Noir,Romance",Janis Carter,1913,1994,"actress,soundtrack,archive_footage","tt0034882,tt0035298,tt0038774,tt0043547",32,20
tt0038000,1.0,nm0002092,John Garfield,"tt0030149,tt0039204,tt0038622,tt0038854",32,2.0,nm0662223,movie,Pride of the Marines,0.0,\N,120,movie,Pride of the Marines,Pride of the Marines,0,1945,\N,120,"Biography,Drama,Romance",Eleanor Parker,1922,2013,"actress,soundtrack,archive_footage","tt0059742,tt0042296,tt0048210,tt0043465",23,9
tt0038012,1.0,nm0114878,Wally Brown,"tt0038787,tt0038270,tt0037261,tt0036865",41,3.0,nm0486387,movie,Radio Stars on Parade,0.0,\N,69,movie,Radio Stars on Parade,Radio Stars on Parade,0,1945,\N,69,"Comedy,Music,Romance",Frances Langford,1913,2005,"actress,music_department,writer","tt0029003,tt0028079,tt0026325,tt0033323",32,9
tt0038035,2.0,nm0252476,John Ekman,"tt0008879,tt0003762,tt0246263,tt0012364",65,1.0,nm0377397,movie,Rosen på Tistelön,0.0,\N,104,movie,Rosen på Tistelön,Rosen på Tistelön,0,1945,\N,104,"Drama,Romance",Eva Henning,1920,2016,"actress,archive_footage","tt0035841,tt0034775,tt0069423,tt0038215",25,40
tt0038038,2.0,nm0007217,Jack Carson,"tt0051459,tt0037913,tt0036613,tt0040745",35,1.0,nm0751426,movie,Roughly Speaking,0.0,\N,117,movie,Roughly Speaking,Roughly Speaking,0,1945,\N,117,"Comedy,Drama,Romance",Rosalind Russell,1907,1976,"actress,writer,soundtrack","tt0051383,tt0032599,tt0056048,tt0032143",38,-3
tt0038045,1.0,nm0908153,Robert Walker,"tt0044079,tt0037769,tt0037604,tt0035664",27,2.0,nm0000742,movie,The Sailor Takes a Wife,0.0,\N,92,movie,The Sailor Takes a Wife,The Sailor Takes a Wife,0,1945,\N,92,"Comedy,Romance",June Allyson,1917,2006,"actress,soundtrack,archive_footage","tt0046963,tt0041928,tt0041594,tt0040876",28,-1
tt0038053,1.0,nm0000011,Gary Cooper,"tt0044706,tt0034167,tt0035896,tt0027996",44,2.0,nm0000006,movie,Saratoga Trunk,0.0,\N,135,movie,Saratoga Trunk,Saratoga Trunk,0,1945,\N,135,"Drama,Romance,Western",Ingrid Bergman,1915,1982,"actress,producer,soundtrack","tt0034583,tt0036855,tt0038109,tt0038787",30,14
tt0038074,1.0,nm0662972,Larry Parks,"tt0038661,tt0091635,tt0357413,tt0040382",30,2.0,nm0060931,movie,Sergeant Mike,0.0,\N,60,movie,Sergeant Mike,Sergeant Mike,0,1944,\N,60,"Action,Drama,Romance",Jeanne Bates,1918,2007,"actress,archive_footage","tt0166924,tt0074486,tt0099423,tt0038731",26,4
tt0038079,1.0,nm0002013,Charles Coburn,"tt0036172,tt0045810,tt0033804,tt0044916",68,3.0,nm0799963,movie,Shady Lady,0.0,\N,91,movie,Shady Lady,Shady Lady,0,1945,\N,91,"Comedy,Crime,Romance",Ginny Simms,1913,1994,"actress,soundtrack,archive_footage","tt0038776,tt0036673,tt0034033,tt0032015",32,36
tt0038084,2.0,nm0101350,Lee Bowman,"tt0039840,tt0041671,tt0039094,tt0038084",31,1.0,nm0751426,movie,She Wouldn't Say Yes,0.0,\N,87,movie,She Wouldn't Say Yes,She Wouldn't Say Yes,0,1945,\N,87,"Comedy,Romance",Rosalind Russell,1907,1976,"actress,writer,soundtrack","tt0051383,tt0032599,tt0056048,tt0032143",38,-7
tt0038091,1.0,nm0355095,Jack Haley,"tt0032138,tt0039075,tt0038091,tt0037151",48,2.0,nm0570253,movie,Sing Your Way Home,0.0,\N,72,movie,Sing Your Way Home,Sing Your Way Home,0,1945,\N,72,"Comedy,Music,Romance",Marcy McGuire,1926,2021,"actress,soundtrack,archive_footage","tt0036919,tt0038479,tt0035307,tt0038091",19,29
tt0038099,2.0,nm0378337,Barton Hepburn,"tt0036672,tt0019843,tt0034898,tt0042618",39,1.0,nm0743841,movie,A Song for Miss Julie,0.0,\N,69,movie,A Song for Miss Julie,A Song for Miss Julie,0,1945,\N,69,"Music,Romance",Shirley Ross,1913,1975,"actress,soundtrack,archive_footage","tt0029742,tt0025464,tt0030626,tt0033792",32,7
tt0038102,1.0,nm0193411,Ken Curtis,"tt0047736,tt0049730,tt0052902,tt0070608",29,2.0,nm0832475,movie,Song of the Prairie,0.0,\N,62,movie,Song of the Prairie,Song of the Prairie,0,1945,\N,62,"Drama,Music,Romance",June Storey,1918,1991,"actress,soundtrack,archive_footage","tt0033510,tt0038990,tt0038102,tt0031437",27,2
tt0038108,1.0,nm0002134,Paul Henreid,"tt0034583,tt0040444,tt0076009,tt0035140",37,2.0,nm0000058,movie,The Spanish Main,0.0,\N,100,movie,The Spanish Main,The Spanish Main,0,1945,\N,100,"Adventure,Drama,Romance",Maureen O'Hara,1920,2015,"actress,soundtrack,archive_footage","tt0045061,tt0039628,tt0055277,tt0033729",25,12
tt0038109,2.0,nm0000060,Gregory Peck,"tt0056592,tt0038109,tt0077269,tt0046250",29,1.0,nm0000006,movie,Spellbound,0.0,\N,111,movie,Spellbound,Spellbound,0,1945,\N,111,"Film-Noir,Mystery,Romance",Ingrid Bergman,1915,1982,"actress,producer,soundtrack","tt0034583,tt0036855,tt0038109,tt0038787",30,-1
tt0038112,2.0,nm0641739,John O'Malley,tt0038112,41,1.0,nm0709905,movie,A Sporting Chance,0.0,\N,55,movie,A Sporting Chance,A Sporting Chance,0,1945,\N,55,"Action,Comedy,Romance",Jane Randolph,1914,2009,"actress,miscellaneous,archive_footage","tt0034587,tt0040068,tt0034717,tt0035854",31,10
tt0038117,1.0,nm0691555,Nils Poppe,"tt0050976,tt0038830,tt0045714,tt0038323",37,2.0,nm0511745,movie,Sten Stensson kommer till stan,0.0,\N,101,movie,Sten Stensson kommer till stan,Sten Stensson kommer till stan,0,1945,\N,101,"Comedy,Crime,Romance",Viveka Linder,1918,1968,actress,"tt0038117,tt0031159,tt0035353,tt0029837",27,10
tt0038119,2.0,nm0280178,Barry Fitzgerald,"tt0045061,tt0036872,tt0033729,tt0037515",57,1.0,nm0002149,movie,The Stork Club,0.0,\N,98,movie,The Stork Club,The Stork Club,0,1945,\N,98,"Comedy,Musical,Romance",Betty Hutton,1921,2007,"actress,writer,soundtrack","tt0042200,tt0044672,tt0037077,tt0038119",24,33
tt0038134,2.0,nm0355755,Jon Hall,"tt0036959,tt0034902,tt0034465,tt0040710",30,1.0,nm0599688,movie,Sudan,0.0,\N,76,movie,Sudan,Sudan,0,1945,\N,76,"Action,Adventure,Romance",Maria Montez,1912,1951,"actress,soundtrack,archive_footage","tt0034465,tt0036716,tt0038134,tt0040794",33,-3
tt0038144,2.0,nm0114692,Stanley Brown,"tt0036619,tt0032753,tt0033582,tt0034527",31,1.0,nm0292471,movie,Swingin' on a Rainbow,0.0,\N,72,movie,Swingin' on a Rainbow,Swingin' on a Rainbow,0,1945,\N,72,"Comedy,Music,Romance",Jane Frazee,1915,1985,"actress,soundtrack,archive_footage","tt0039236,tt0033704,tt0037235,tt0033919",30,1
tt0038146,2.0,nm0673749,François Périer,"tt0062229,tt0050783,tt0041719,tt0049259",27,1.0,nm0431641,movie,Sylvie et le fantôme,0.0,\N,97,movie,Sylvie et le fantôme,Sylvie et le fantôme,0,1946,\N,97,"Comedy,Fantasy,Romance",Odette Joyeux,1914,2000,"actress,writer,producer","tt0038146,tt0035823,tt0218524,tt0218436",32,-5
tt0038147,2.0,nm0639495,Dave O'Brien,"tt0028346,tt0043224,tt0034577,tt0037390",32,1.0,nm0266242,movie,Tahiti Nights,0.0,\N,63,movie,Tahiti Nights,Tahiti Nights,0,1944,\N,63,"Comedy,Music,Romance",Jinx Falkenburg,1919,2003,"actress,soundtrack,archive_sound","tt0035339,tt0034999,tt0039008,tt0036100",25,7
tt0038153,2.0,nm0515292,Robert Livingston,"tt0040269,tt0028971,tt0029112,tt0039076",41,1.0,nm0856074,movie,Tell It to a Star,0.0,\N,67,movie,Tell It to a Star,Tell It to a Star,0,1945,\N,67,"Music,Romance",Ruth Terry,1920,2016,"actress,soundtrack,archive_footage","tt0039841,tt0037109,tt0036266,tt0034432",25,16
tt0038154,3.0,nm0673749,François Périer,"tt0062229,tt0050783,tt0041719,tt0049259",27,1.0,nm0719135,movie,La tentation de Barbizon,0.0,\N,100,movie,The Temptation of Barbizon,La tentation de Barbizon,0,1946,\N,100,"Comedy,Fantasy,Romance",Simone Renant,1911,2004,"actress,archive_footage,archive_sound","tt0039739,tt0050950,tt0029394,tt0202492",35,-8
tt0038157,2.0,nm0642988,Jack Oakie,"tt0032553,tt0023225,tt0023302,tt0029845",42,1.0,nm0752787,movie,That's the Spirit,0.0,\N,87,movie,That's the Spirit,That's the Spirit,0,1945,\N,87,"Comedy,Musical,Romance",Peggy Ryan,1924,2004,"actress,soundtrack,archive_footage","tt0034784,tt0037908,tt0035068,tt0045491",21,21
tt0038162,2.0,nm0439959,Charles Korvin,"tt0038162,tt0040155,tt0059712,tt0039015",38,1.0,nm0643353,movie,This Love of Ours,0.0,\N,90,movie,This Love of Ours,This Love of Ours,0,1945,\N,90,"Drama,Romance",Merle Oberon,1911,1979,"actress,writer,producer","tt0032145,tt0037024,tt0034274,tt0025748",34,4
tt0038170,1.0,nm0004496,Van Johnson,"tt0046816,tt0046807,tt0041163,tt0041507",29,2.0,nm0930565,movie,Thrill of a Romance,0.0,\N,105,movie,Thrill of a Romance,Thrill of a Romance,0,1945,\N,105,"Comedy,Musical,Romance",Esther Williams,1921,2013,"actress,writer,soundtrack","tt0041944,tt0041687,tt0044903,tt0040665",24,5
tt0038179,2.0,nm0404665,Robert Hutton,"tt0062360,tt0044072,tt0038652,tt0035799",25,1.0,nm0504125,movie,Too Young to Know,0.0,\N,86,movie,Too Young to Know,Too Young to Know,0,1945,\N,86,"Drama,Romance,War",Joan Leslie,1925,2015,"actress,soundtrack,archive_footage","tt0036363,tt0035575,tt0034167,tt0038026",20,5
tt0038190,3.0,nm0007223,James Dunn,"tt0038190,tt0024914,tt0034985,tt0021635",44,1.0,nm0570192,movie,A Tree Grows in Brooklyn,0.0,\N,129,movie,A Tree Grows in Brooklyn,A Tree Grows in Brooklyn,0,1945,\N,129,"Drama,Family,Romance",Dorothy McGuire,1916,2001,"actress,soundtrack,archive_footage","tt0039416,tt0050798,tt0053320,tt0054357",29,15
tt0038206,2.0,nm0705384,Carl Raddatz,"tt0037154,tt0073200,tt0048564,tt0031603",34,1.0,nm0775596,movie,Unter den Brücken,0.0,\N,99,movie,Under the Bridges,Unter den Brücken,0,1946,\N,99,"Comedy,Drama,Romance",Hannelore Schroth,1922,1987,"actress,archive_footage","tt0049293,tt0067047,tt0311214,tt0070463",24,10
tt0038213,2.0,nm0000060,Gregory Peck,"tt0056592,tt0038109,tt0077269,tt0046250",29,1.0,nm0002093,movie,The Valley of Decision,0.0,\N,119,movie,The Valley of Decision,The Valley of Decision,0,1945,\N,119,"Drama,Romance",Greer Garson,1904,1996,"actress,miscellaneous,soundtrack","tt0032943,tt0035093,tt0031385,tt0035238",41,-12
tt0038215,2.0,nm0458033,Alf Kjellin,"tt0063121,tt0050977,tt0036914,tt0041877",25,1.0,nm0377397,movie,Vandring med månen,0.0,\N,105,movie,Wandering with the Moon,Vandring med månen,0,1945,\N,105,"Comedy,Drama,Romance",Eva Henning,1920,2016,"actress,archive_footage","tt0035841,tt0034775,tt0069423,tt0038215",25,0
tt0038236,2.0,nm0336336,Peter Graves,"tt0050100,tt0063893,tt0041647,tt0038685",34,1.0,nm0713095,movie,Waltz Time,0.0,\N,91,movie,Waltz Time,Waltz Time,0,1945,\N,91,"Musical,Romance",Carol Raye,1923,2022,"actress,soundtrack","tt0057767,tt0038130,tt0038236,tt7320206",22,12
tt0038238,1.0,nm0714878,Michael Redgrave,"tt0030341,tt0043362,tt0039636,tt0055018",37,3.0,nm0424228,movie,The Way to the Stars,0.0,\N,87,movie,Johnny in the Clouds,The Way to the Stars,0,1945,\N,87,"Drama,Romance,War",Rosamund John,1913,1998,"actress,soundtrack,archive_footage","tt0037352,tt0034734,tt0038577,tt0177218",32,5
tt0038244,1.0,nm0259816,Leon Errol,"tt0031641,tt0031370,tt0035061,tt0036959",64,4.0,nm0727026,movie,What a Blonde,0.0,\N,71,movie,What a Blonde,What a Blonde,0,1945,\N,71,"Comedy,Romance",Elaine Riley,1917,2015,"actress,archive_footage","tt0047739,tt0040339,tt0040793,tt0040837",28,36
tt0038256,1.0,nm0000075,Spencer Tracy,"tt0055031,tt0061735,tt0053946,tt0047849",45,2.0,nm0000031,movie,Without Love,0.0,\N,111,movie,Without Love,Without Love,0,1945,\N,111,"Comedy,Romance",Katharine Hepburn,1907,2003,"actress,writer,soundtrack","tt0063227,tt0032904,tt0082846,tt0043265",38,7
tt0038262,1.0,nm0000001,Fred Astaire,"tt0072308,tt0050419,tt0053137,tt0027125",46,2.0,nm0107082,movie,Yolanda and the Thief,0.0,\N,108,movie,Yolanda and the Thief,Yolanda and the Thief,0,1945,\N,108,"Fantasy,Musical,Romance",Lucille Bremer,1917,1996,"actress,soundtrack,archive_footage","tt0037059,tt0040153,tt0038262,tt0040075",28,18
tt0038263,1.0,nm0191950,Robert Cummings,"tt0046912,tt0035279,tt0047752,tt0039583",35,2.0,nm0779507,movie,You Came Along,0.0,\N,103,movie,You Came Along,You Came Along,0,1945,\N,103,"Drama,Romance",Lizabeth Scott,1922,2015,"actress,soundtrack,archive_footage","tt0041968,tt0038988,tt0040695,tt0039482",23,12
tt0038275,1.0,nm0130922,Armando Calvo,"tt0038275,tt0051958,tt0221056,tt0131989",26,6.0,nm0273683,movie,Los últimos de Filipinas,0.0,\N,99,movie,Los últimos de Filipinas,Los últimos de Filipinas,0,1945,\N,99,"Drama,History,Romance",Nani Fernández,1923,1960,"actress,soundtrack,archive_footage","tt0039330,tt0041703,tt0040377,tt0047614",22,4
tt0038283,2.0,nm0635887,Richard Norris,"tt0063322,tt0038283,tt0056780,tt0054016",24,1.0,nm0238445,movie,Abie's Irish Rose,0.0,\N,96,movie,Abie's Irish Rose,Abie's Irish Rose,0,1946,\N,96,"Comedy,Drama,Romance",Joanne Dru,1922,1996,"actress,soundtrack,archive_footage","tt0040724,tt0041113,tt0042176,tt0041866",24,0
tt0038303,2.0,nm0001322,Rex Harrison,"tt0058385,tt0056937,tt0061584,tt0039420",38,1.0,nm0002050,movie,Anna and the King of Siam,0.0,\N,128,movie,Anna and the King of Siam,Anna and the King of Siam,0,1946,\N,128,"Biography,Drama,Romance",Irene Dunne,1898,1990,"actress,soundtrack,archive_footage","tt0028597,tt0031593,tt0040458,tt0029284",48,-10
tt0038324,2.0,nm0250287,Ralph Edwards,"tt0081916,tt0039177,tt0038324,tt1270746",33,1.0,nm0486387,movie,The Bamboo Blonde,0.0,\N,67,movie,The Bamboo Blonde,The Bamboo Blonde,0,1946,\N,67,"Music,Romance,War",Frances Langford,1913,2005,"actress,music_department,writer","tt0029003,tt0028079,tt0026325,tt0033323",33,0
tt0038338,1.0,nm0017376,Robert Alda,"tt0038026,tt0038338,tt0047770,tt0038415",32,2.0,nm0454448,movie,The Beast with Five Fingers,0.0,\N,88,movie,The Beast with Five Fingers,The Beast with Five Fingers,0,1946,\N,88,"Horror,Mystery,Romance",Andrea King,1919,2003,"actress,soundtrack,archive_footage","tt0045073,tt0038338,tt0037746,tt0037428",27,5
tt0038339,2.0,nm0000890,Noah Beery Jr.,"tt0071042,tt0040724,tt0031762,tt0053946",32,1.0,nm0335748,movie,The Beautiful Cheat,0.0,\N,59,movie,The Beautiful Cheat,The Beautiful Cheat,0,1945,\N,59,"Comedy,Music,Romance",Bonita Granville,1923,1988,"producer,actress,director","tt0035140,tt0030442,tt0030491,tt0028356",22,10
tt0038342,2.0,nm0402842,Ian Hunter,"tt0029843,tt0033553,tt0018328,tt0031580",46,1.0,nm0516994,movie,Bedelia,0.0,\N,83,movie,Bedelia,Bedelia,0,1946,\N,83,"Crime,Drama,Romance",Margaret Lockwood,1916,1990,"actress,writer,soundtrack","tt0030341,tt0050233,tt0032842,tt0039509",30,16
tt0038348,1.0,nm0544786,Jean Marais,"tt0038348,tt0117737,tt0041719,tt0046415",33,4.0,nm0196816,movie,La Belle et la Bête,0.0,\N,93,movie,Beauty and the Beast,La Belle et la Bête,0,1946,\N,93,"Drama,Fantasy,Romance",Josette Day,1914,1978,"actress,soundtrack,archive_footage","tt0038348,tt0026660,tt0179087,tt0033603",32,1
tt0038354,2.0,nm0509776,Albert Lieven,"tt0039398,tt0054953,tt0040799,tt0065354",40,1.0,nm0658339,movie,Beware of Pity,0.0,\N,105,movie,Beware of Pity,Beware of Pity,0,1946,\N,105,"Drama,Romance",Lilli Palmer,1914,1986,"actress,writer,soundtrack","tt0048948,tt0044631,tt0038417,tt0051964",32,8
tt0038361,2.0,nm0219396,Richard Denning,"tt0050105,tt0050197,tt0046876,tt0047960",32,1.0,nm0293530,movie,Black Beauty,0.0,\N,74,movie,Black Beauty,Black Beauty,0,1946,\N,74,"Drama,Family,Romance",Mona Freeman,1926,2014,"actress,soundtrack,archive_footage","tt0039307,tt0037632,tt0041452,tt0042279",20,12
tt0038370,1.0,nm0000001,Fred Astaire,"tt0072308,tt0050419,tt0053137,tt0027125",47,3.0,nm0146542,movie,Blue Skies,0.0,\N,99,movie,Blue Skies,Blue Skies,0,1946,\N,99,"Comedy,Musical,Romance",Joan Caulfield,1922,1991,"actress,soundtrack,archive_footage","tt0038747,tt0039307,tt0039941,tt0040754",24,23
tt0038371,1.0,nm0798503,Roberto Silva,"tt0243890,tt0219617,tt0180682,tt0038371",38,2.0,nm0827797,movie,Bodas trágicas,0.0,\N,77,movie,Bodas trágicas,Bodas trágicas,0,1946,\N,77,"Drama,Romance",Miroslava,1925,1955,"actress,soundtrack,archive_footage","tt0042758,tt0045260,tt0047660,tt0044416",21,17
tt0038372,1.0,nm0015638,Farid El-Atrash,"tt0804497,tt0310599,tt0297707,tt0342661",33,2.0,nm0754480,movie,Bolbol effendi,0.0,\N,\N,movie,Mr. Nightingale,Bolbol effendi,0,1948,\N,\N,"Comedy,Musical,Romance",Sabah,1927,2014,"actress,music_department,producer","tt0047145,tt0357164,tt0252203,tt0343163",21,12
tt0038383,2.0,nm0191950,Robert Cummings,"tt0046912,tt0035279,tt0047752,tt0039583",36,1.0,nm0001766,movie,The Bride Wore Boots,0.0,\N,85,movie,The Bride Wore Boots,The Bride Wore Boots,0,1946,\N,85,"Adventure,Comedy,Romance",Barbara Stanwyck,1907,1990,"actress,soundtrack,archive_footage","tt0036775,tt0033373,tt0040823,tt0032080",39,-3
