tconst,ordering,nconst,titleType_x,originalTitle_x,isAdult_x,endYear_x,runtimeMinutes_x,titleType_y,primaryTitle,originalTitle_y,isAdult_y,startYear,endYear_y,runtimeMinutes_y,genres,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,age
tt0037315,1.0,nm0707843,movie,Storm Over Lisbon,0.0,\N,86.0,movie,Storm Over Lisbon,Storm Over Lisbon,0,1944,\N,86,"Action,Mystery,Romance",Vera Ralston,1923,2003,"actress,soundtrack,archive_footage","tt0037315,tt0038758,tt0043017,tt0037003",21
tt0037316,2.0,nm0206478,movie,The Story of Dr. Wassell,0.0,\N,140.0,movie,The Story of Dr. Wassell,The Story of Dr. Wassell,0,1944,\N,140,"Action,Adventure,Drama",Laraine Day,1920,2007,"actress,soundtrack,archive_footage","tt0032484,tt0038700,tt0038164,tt0042049",24
tt0037317,2.0,nm0450810,movie,Strange Affair,0.0,\N,78.0,movie,Strange Affair,Strange Affair,0,1944,\N,78,"Action,Adventure,Comedy",Evelyn Keyes,1916,2008,"actress,soundtrack,archive_footage","tt0048605,tt0043938,tt0041663,tt0031381",28
tt0037327,4.0,nm0278035,movie,Sundown Riders,0.0,\N,56.0,movie,Sundown Riders,Sundown Riders,0,1944,\N,56,"Action,Adventure,Western",Evelyn Finley,1916,1989,"stunts,actress","tt0090022,tt0036862,tt0035760,tt0035678",28
tt0037336,1.0,nm0863514,movie,Swing Hostess,0.0,\N,76.0,movie,Swing Hostess,Swing Hostess,0,1944,\N,76,"Action,Comedy,Music",Martha Tilton,1915,2006,"actress,music_department,soundtrack","tt0037336,tt0034243,tt0037622,tt0029566",29
tt0037362,2.0,nm0450810,movie,There's Something About a Soldier,0.0,\N,81.0,movie,There's Something About a Soldier,There's Something About a Soldier,0,1943,\N,81,"Action,Drama,Romance",Evelyn Keyes,1916,2008,"actress,soundtrack,archive_footage","tt0048605,tt0043938,tt0041663,tt0031381",27
tt0037379,2.0,nm0110159,movie,Till We Meet Again,0.0,\N,88.0,movie,Till We Meet Again,Till We Meet Again,0,1944,\N,88,"Action,Adventure,Drama",Barbara Britton,1919,1980,"actress,archive_footage","tt0038513,tt0042325,tt0040616,tt0040543",25
tt0037391,3.0,nm0942979,movie,Trail to Gunsight,0.0,\N,57.0,movie,Trail to Gunsight,Trail to Gunsight,0,1944,\N,57,"Action,Music,Romance",Maris Wrixon,1916,1999,"actress,soundtrack,archive_footage","tt0033452,tt0037904,tt0038514,tt0032215",28
tt0037409,2.0,nm0767243,movie,Two-Man Submarine,0.0,\N,62.0,movie,Two-Man Submarine,Two-Man Submarine,0,1944,\N,62,"Action,Drama,Romance",Ann Savage,1921,2008,"actress,soundtrack,archive_footage","tt0037638,tt1093842,tt0038877,tt0037409",23
tt0037538,2.0,nm0446715,movie,Betrayal from the East,0.0,\N,82,movie,Betrayal from the East,Betrayal from the East,0,1945,\N,82,"Action,Drama",Nancy Kelly,1921,1995,"actress,soundtrack,archive_footage","tt0048977,tt0031507,tt0035795,tt0032873",24
tt0037556,1.0,nm0940199,movie,"Brenda Starr, Reporter",0.0,\N,243,movie,"Brenda Starr, Reporter","Brenda Starr, Reporter",0,1945,\N,243,"Action,Adventure,Crime",Joan Woodbury,1915,1989,"actress,music_department,soundtrack","tt0028891,tt0037556,tt0049833,tt0034985",30
tt0037570,2.0,nm0515665,movie,Campeón sin corona,0.0,\N,111,movie,Campeón sin corona,Campeón sin corona,0,1946,\N,111,"Action,Drama,Sport",Amanda del Llano,1920,1964,"actress,archive_footage","tt0047397,tt0046236,tt0037570,tt0219917",26
tt0037616,3.0,nm0847911,movie,Corpus Christi Bandits,0.0,\N,56,movie,Corpus Christi Bandits,Corpus Christi Bandits,0,1945,\N,56,"Action,Adventure,War",Helen Talbot,1924,2010,"actress,archive_footage","tt0037694,tt0038185,tt0037616,tt0210814",21
tt0037642,2.0,nm0420331,movie,Dick Tracy,0.0,\N,61,movie,Dick Tracy,Dick Tracy,0,1945,\N,61,"Action,Crime,Family",Anne Jeffreys,1923,2017,"actress,soundtrack,archive_footage","tt0039772,tt0037642,tt0037644,tt0038478",22
tt0037648,4.0,nm0691123,movie,Docks of New York,0.0,\N,62,movie,Docks of New York,Docks of New York,0,1945,\N,62,"Action,Adventure,Comedy",Gloria Pope,1925,1996,actress,"tt0037648,tt0037823",20
tt0037694,2.0,nm0847911,movie,Federal Operator 99,0.0,\N,169,movie,Federal Operator 99,Federal Operator 99,0,1945,\N,169,"Action,Adventure,Crime",Helen Talbot,1924,2010,"actress,archive_footage","tt0037694,tt0038185,tt0037616,tt0210814",21
tt0037698,2.0,nm0521937,movie,The Fighting Guardsman,0.0,\N,84,movie,The Fighting Guardsman,The Fighting Guardsman,0,1945,\N,84,"Action,Adventure,Drama",Anita Louise,1915,1970,"actress,soundtrack,archive_footage","tt0031580,tt0037698,tt0021465,tt0034021",30
tt0037701,2.0,nm0354853,movie,First Yank Into Tokyo,0.0,\N,82,movie,First Yank Into Tokyo,First Yank Into Tokyo,0,1945,\N,82,"Action,Drama,Romance",Barbara Hale,1922,2017,"actress,soundtrack,archive_footage","tt0050051,tt0065377,tt0073043,tt0042046",23
tt0037717,1.0,nm0288078,movie,Frisco Sal,0.0,\N,94,movie,Frisco Sal,Frisco Sal,0,1945,\N,94,"Action,Drama,Music",Susanna Foster,1924,2009,"actress,soundtrack,archive_footage","tt0036261,tt0033666,tt0036715,tt0037717",21
tt0037742,1.0,nm0731376,movie,Girls of the Big House,0.0,\N,68,movie,Girls of the Big House,Girls of the Big House,0,1945,\N,68,"Action,Crime,Drama",Lynne Roberts,1922,1978,"actress,soundtrack,archive_footage","tt0040539,tt0032279,tt0039707,tt0040561",23
tt0037746,5.0,nm0454448,movie,God Is My Co-Pilot,0.0,\N,90,movie,God Is My Co-Pilot,God Is My Co-Pilot,0,1945,\N,90,"Action,Adventure,Biography",Andrea King,1919,2003,"actress,soundtrack,archive_footage","tt0045073,tt0038338,tt0037746,tt0037428",26
tt0037776,2.0,nm0706261,movie,The Hidden Eye,0.0,\N,69,movie,The Hidden Eye,The Hidden Eye,0,1945,\N,69,"Action,Crime,Mystery",Frances Rafferty,1922,2004,"actress,soundtrack,archive_footage","tt0035942,tt0039134,tt0040604,tt0046592",23
tt0037777,2.0,nm0112198,movie,High Powered,0.0,\N,62,movie,High Powered,High Powered,0,1945,\N,62,"Action,Adventure,Drama",Phyllis Brooks,1915,1995,"actress,soundtrack","tt0028765,tt0030657,tt0031149,tt0030371",30
tt0037838,4.0,nm0171935,movie,Jungle Queen,0.0,\N,219,movie,Jungle Queen,Jungle Queen,0,1945,\N,219,"Action,Adventure,Drama",Lois Collier,1917,1999,"actress,soundtrack,archive_footage","tt0038777,tt0043546,tt0038073,tt0040118",28
tt0037839,3.0,nm0096458,movie,Jungle Raiders,0.0,\N,284,movie,Jungle Raiders,Jungle Raiders,0,1945,\N,284,Action,Veda Ann Borg,1915,1973,"actress,soundtrack,archive_footage","tt0037913,tt0029080,tt0039169,tt0053580",30
tt0037895,2.0,nm0830549,movie,Manhunt of Mystery Island,0.0,\N,219,movie,Manhunt of Mystery Island,Manhunt of Mystery Island,0,1945,\N,219,"Action,Crime,Mystery",Linda Stirling,1921,1997,"actress,archive_footage","tt0037895,tt0039511,tt0038644,tt0038007",24
tt0037904,2.0,nm0928844,movie,The Master Key,0.0,\N,226,movie,The Master Key,The Master Key,0,1945,\N,226,"Action,Adventure,Crime",Jan Wiley,1916,1993,"actress,archive_footage","tt0036821,tt0037904,tt0036758,tt0038387",29
tt0037927,4.0,nm0290190,movie,The Monster and the Ape,0.0,\N,295,movie,The Monster and the Ape,The Monster and the Ape,0,1945,\N,295,"Action,Adventure,Thriller",Carole Mathews,1920,2014,"actress,soundtrack,archive_footage","tt0048682,tt0042357,tt0191833,tt0045075",25
tt0037972,1.0,nm0000909,movie,Paris Underground,0.0,\N,97,movie,Paris Underground,Paris Underground,0,1945,\N,97,"Action,Drama,Mystery",Constance Bennett,1904,1965,"actress,producer,soundtrack","tt0029682,tt0023786,tt0021825,tt0030442",41
tt0037984,3.0,nm0731376,movie,The Phantom Speaks,0.0,\N,69,movie,The Phantom Speaks,The Phantom Speaks,0,1945,\N,69,"Action,Crime,Horror",Lynne Roberts,1922,1978,"actress,soundtrack,archive_footage","tt0040539,tt0032279,tt0039707,tt0040561",23
tt0038001,1.0,nm0001225,movie,Prison Ship,0.0,\N,58,movie,Prison Ship,Prison Ship,0,1945,\N,58,"Action,Adventure,Drama",Nina Foch,1924,2008,"actress,miscellaneous,director","tt0049833,tt0043278,tt0054331,tt0037932",21
tt0038007,2.0,nm0830549,movie,The Purple Monster Strikes,0.0,\N,201,movie,The Purple Monster Strikes,The Purple Monster Strikes,0,1945,\N,201,"Action,Sci-Fi",Linda Stirling,1921,1997,"actress,archive_footage","tt0037895,tt0039511,tt0038644,tt0038007",24
tt0038031,2.0,nm0832475,movie,Road to Alcatraz,0.0,\N,60,movie,Road to Alcatraz,Road to Alcatraz,0,1945,\N,60,"Action,Crime,Mystery",June Storey,1918,1991,"actress,soundtrack,archive_footage","tt0033510,tt0038990,tt0038102,tt0031437",27
tt0038033,6.0,nm0400794,movie,Rockin' in the Rockies,0.0,\N,63,movie,Rockin' in the Rockies,Rockin' in the Rockies,0,1945,\N,63,"Action,Comedy,Family",Mary Beth Hughes,1919,1995,"actress,soundtrack","tt0037749,tt0037858,tt0040472,tt0042568",26
tt0038039,3.0,nm0447985,movie,The Royal Mounted Rides Again,0.0,\N,221,movie,The Royal Mounted Rides Again,The Royal Mounted Rides Again,0,1945,\N,221,"Action,Western",Daun Kennedy,1922,2002,"actress,soundtrack","tt0038039,tt0038967,tt0038046,tt0038378",23
tt0038058,3.0,nm0045420,movie,Scotland Yard Investigator,0.0,\N,68,movie,Scotland Yard Investigator,Scotland Yard Investigator,0,1945,\N,68,"Action,Crime,Mystery",Stephanie Bachelor,1912,1996,actress,"tt0039194,tt0038431,tt0037727,tt0038058",33
tt0038062,3.0,nm0928844,movie,Secret Agent X-9,0.0,\N,246,movie,Secret Agent X-9,Secret Agent X-9,0,1945,\N,246,"Action,Adventure",Jan Wiley,1916,1993,"actress,archive_footage","tt0036821,tt0037904,tt0036758,tt0038387",29
tt0038071,2.0,nm0581197,movie,Sensation Hunters,0.0,\N,62,movie,Sensation Hunters,Sensation Hunters,0,1945,\N,62,"Action,Crime,Drama",Doris Merrick,1919,2019,"actress,soundtrack","tt0036644,tt0045282,tt0179810,tt0035443",26
tt0038074,2.0,nm0060931,movie,Sergeant Mike,0.0,\N,60,movie,Sergeant Mike,Sergeant Mike,0,1944,\N,60,"Action,Drama,Romance",Jeanne Bates,1918,2007,"actress,archive_footage","tt0166924,tt0074486,tt0099423,tt0038731",26
tt0038082,1.0,nm0204843,movie,She Gets Her Man,0.0,\N,65,movie,She Gets Her Man,She Gets Her Man,0,1945,\N,65,"Action,Comedy,Music",Joan Davis,1912,1961,"actress,producer,soundtrack","tt0033723,tt0037736,tt0036633,tt0036978",33
tt0038103,1.0,nm0446715,movie,Song of the Sarong,0.0,\N,65,movie,Song of the Sarong,Song of the Sarong,0,1945,\N,65,"Action,Adventure,Comedy",Nancy Kelly,1921,1995,"actress,soundtrack,archive_footage","tt0048977,tt0031507,tt0035795,tt0032873",24
tt0038112,1.0,nm0709905,movie,A Sporting Chance,0.0,\N,55,movie,A Sporting Chance,A Sporting Chance,0,1945,\N,55,"Action,Comedy,Romance",Jane Randolph,1914,2009,"actress,miscellaneous,archive_footage","tt0034587,tt0040068,tt0034717,tt0035854",31
tt0038134,1.0,nm0599688,movie,Sudan,0.0,\N,76,movie,Sudan,Sudan,0,1945,\N,76,"Action,Adventure,Romance",Maria Montez,1912,1951,"actress,soundtrack,archive_footage","tt0034465,tt0036716,tt0038134,tt0040794",33
tt0038151,2.0,nm0431502,movie,Tarzan and the Amazons,0.0,\N,76,movie,Tarzan and the Amazons,Tarzan and the Amazons,0,1945,\N,76,"Action,Adventure",Brenda Joyce,1917,2009,"actress,archive_footage","tt0031835,tt0038151,tt0039011,tt0037989",28
tt0038172,3.0,nm0426089,movie,Thunderhead: Son of Flicka,0.0,\N,78,movie,Thunderhead: Son of Flicka,Thunderhead: Son of Flicka,0,1945,\N,78,"Action,Drama,Family",Rita Johnson,1913,1965,"actress,soundtrack,archive_footage","tt0040160,tt0040798,tt0033348,tt0033712",32
tt0038201,2.0,nm0865372,movie,Kanjôkai no bara,0.0,\N,90,movie,Kanjôkai no bara,Kanjôkai no bara,0,1945,\N,90,"Action,Drama,War",Yukiko Todoroki,1917,1967,"actress,soundtrack","tt0036400,tt0273836,tt0352150,tt0283653",28
tt0038203,1.0,nm0640930,movie,Under Western Skies,0.0,\N,57,movie,Under Western Skies,Under Western Skies,0,1945,\N,57,"Action,Adventure,Music",Martha O'Driscoll,1922,1998,"actress,soundtrack,archive_footage","tt0037793,tt0038203,tt0038364,tt0038490",23
tt0038248,2.0,nm0911362,movie,Who's Guilty?,0.0,\N,\N,movie,Who's Guilty?,Who's Guilty?,0,1945,\N,\N,"Action,Crime,Mystery",Amelita Ward,1923,1987,"actress,miscellaneous","tt0037261,tt0037837,tt0036864,tt0038248",22
tt0038255,2.0,nm0027156,movie,Within These Walls,0.0,\N,71,movie,Within These Walls,Within These Walls,0,1945,\N,71,"Action,Crime,Drama",Mary Anderson,1918,2014,"actress,archive_footage","tt0037017,tt0031381,tt0037465,tt0036377",27
tt0038268,6.0,nm0865372,movie,Zoku Sugata Sanshirô,0.0,\N,83,movie,"Sanshiro Sugata, Part Two",Zoku Sugata Sanshirô,0,1945,\N,83,"Action,Adventure,Drama",Yukiko Todoroki,1917,1967,"actress,soundtrack","tt0036400,tt0273836,tt0352150,tt0283653",28
tt0038279,2.0,nm0030246,movie,13 Rue Madeleine,0.0,\N,95,movie,13 Rue Madeleine,13 Rue Madeleine,0,1947,\N,95,"Action,Adventure,Drama",Annabella,1907,1996,"actress,soundtrack,archive_footage","tt0022150,tt0036449,tt0038279,tt0134075",40
tt0038314,3.0,nm0610275,movie,Avalanche,0.0,\N,70,movie,Avalanche,Avalanche,0,1946,\N,70,"Action,Crime,Drama",Helen Mowery,1922,2008,"actress,archive_footage","tt0038527,tt0042192,tt0042181,tt0039751",24
tt0038326,2.0,nm0521937,movie,The Bandit of Sherwood Forest,0.0,\N,86,movie,The Bandit of Sherwood Forest,The Bandit of Sherwood Forest,0,1946,\N,86,"Action,Adventure,Family",Anita Louise,1915,1970,"actress,soundtrack,archive_footage","tt0031580,tt0037698,tt0021465,tt0034021",31
tt0038364,1.0,nm0640930,movie,Blonde Alibi,0.0,\N,62,movie,Blonde Alibi,Blonde Alibi,0,1946,\N,62,"Action,Comedy,Crime",Martha O'Driscoll,1922,1998,"actress,soundtrack,archive_footage","tt0037793,tt0038203,tt0038364,tt0038490",24
tt0038366,2.0,nm0011116,movie,Blonde for a Day,0.0,\N,68,movie,Blonde for a Day,Blonde for a Day,0,1946,\N,68,"Action,Adventure,Crime",Kathryn Adams,1920,2016,actress,"tt0038366,tt0035279,tt0031302,tt0031455",26
tt0038380,1.0,nm0595643,movie,"A Boy, a Girl and a Dog",0.0,\N,75,movie,"A Boy, a Girl and a Dog","A Boy, a Girl and a Dog",0,1946,\N,75,"Action,Drama,War",Sharyn Moffett,1936,2021,"actress,archive_footage","tt0040613,tt0037690,tt0038380,tt0038700",10
tt0038384,2.0,nm0722690,movie,Bringing Up Father,0.0,\N,65,movie,Bringing Up Father,Bringing Up Father,0,1946,\N,65,"Action,Comedy",Renie Riano,1899,1971,"actress,soundtrack,archive_footage","tt0058440,tt0042615,tt0039513,tt0041516",47
tt0038410,3.0,nm0317054,movie,"Chick Carter, Detective",0.0,\N,228,movie,"Chick Carter, Detective","Chick Carter, Detective",0,1946,\N,228,"Action,Crime,Drama",Julie Gibson,1913,2019,"miscellaneous,actress,soundtrack","tt0039216,tt0036720,tt0038410,tt0040111",33
tt0038435,2.0,nm0830549,movie,The Crimson Ghost,0.0,\N,167,movie,The Crimson Ghost,The Crimson Ghost,0,1946,\N,167,"Action,Adventure,Crime",Linda Stirling,1921,1997,"actress,archive_footage","tt0037895,tt0039511,tt0038644,tt0038007",25
tt0038456,1.0,nm0336790,movie,Daughter of Don Q,0.0,\N,167,movie,Daughter of Don Q,Daughter of Don Q,0,1946,\N,167,"Action,Adventure,Crime",Lorna Gray,1917,2017,"actress,soundtrack,archive_footage","tt0038456,tt0036697,tt0037694,tt0031614",29
tt0038459,3.0,nm0752846,movie,Deadline for Murder,0.0,\N,65,movie,Deadline for Murder,Deadline for Murder,0,1946,\N,65,"Action,Adventure,Crime",Sheila Ryan,1921,1975,"actress,soundtrack,archive_footage","tt0038459,tt0039580,tt0036379,tt0033676",25
tt0038478,2.0,nm0420331,movie,Dick Tracy vs. Cueball,0.0,\N,62,movie,Dick Tracy vs. Cueball,Dick Tracy vs. Cueball,0,1946,\N,62,"Action,Crime,Family",Anne Jeffreys,1923,2017,"actress,soundtrack,archive_footage","tt0039772,tt0037642,tt0037644,tt0038478",23
tt0038553,4.0,nm0461618,movie,Gentleman Joe Palooka,0.0,\N,72,movie,Gentleman Joe Palooka,Gentleman Joe Palooka,0,1946,\N,72,"Action,Adventure,Comedy",Elyse Knox,1917,2012,"actress,soundtrack,archive_footage","tt0040460,tt0037448,tt0034183,tt0035455",29
tt0038616,2.0,nm0392450,movie,Hop Harrigan America's Ace of the Airways,0.0,\N,\N,movie,Hop Harrigan America's Ace of the Airways,Hop Harrigan America's Ace of the Airways,0,1946,\N,\N,"Action,Adventure,Drama",Jennifer Holt,1920,1997,"actress,soundtrack,archive_footage","tt0039227,tt0039380,tt0037940,tt0037757",26
tt0038636,3.0,nm0709905,movie,In Fast Company,0.0,\N,63,movie,In Fast Company,In Fast Company,0,1946,\N,63,"Action,Adventure,Comedy",Jane Randolph,1914,2009,"actress,miscellaneous,archive_footage","tt0034587,tt0040068,tt0034717,tt0035854",32
tt0038644,1.0,nm0830549,movie,The Invisible Informer,0.0,\N,57,movie,The Invisible Informer,The Invisible Informer,0,1946,\N,57,"Action,Crime,Drama",Linda Stirling,1921,1997,"actress,archive_footage","tt0037895,tt0039511,tt0038644,tt0038007",25
tt0038648,1.0,nm0484808,movie,It Shouldn't Happen to a Dog,0.0,\N,70,movie,It Shouldn't Happen to a Dog,It Shouldn't Happen to a Dog,0,1946,\N,70,"Action,Adventure,Comedy",Carole Landis,1919,1948,"actress,writer,soundtrack","tt0033740,tt0038908,tt0034303,tt0034115",27
tt0038703,2.0,nm0011037,movie,Lost City of the Jungle,0.0,\N,265,movie,Lost City of the Jungle,Lost City of the Jungle,0,1946,\N,265,"Action,Adventure",Jane Adams,1918,2014,"actress,archive_footage","tt0041162,tt0041439,tt0037793,tt0038387",28
tt0038723,2.0,nm0779540,movie,The Man from Morocco,0.0,\N,89,movie,The Man from Morocco,The Man from Morocco,0,1945,\N,89,"Action,Adventure",Margaretta Scott,1912,2005,"actress,writer","tt0075472,tt0028358,tt0025050,tt0045325",33
tt0038752,2.0,nm0796662,movie,Mr. Ace,0.0,\N,84,movie,Mr. Ace,Mr. Ace,0,1946,\N,84,"Action,Drama,Romance",Sylvia Sidney,1910,1999,"actress,archive_footage","tt0094721,tt0116996,tt0070748,tt0028212",36
tt0038757,2.0,nm0907612,movie,Murder Is My Business,0.0,\N,64,movie,Murder Is My Business,Murder Is My Business,0,1946,\N,64,"Action,Adventure,Crime",Cheryl Walker,1918,1971,"actress,miscellaneous,soundtrack","tt0038757,tt0038682,tt0039899,tt0033033",28
tt0038775,4.0,nm0544711,movie,Night Train to Memphis,0.0,\N,66,movie,Night Train to Memphis,Night Train to Memphis,0,1946,\N,66,"Action,Drama,Music",Adele Mara,1923,2010,"actress,soundtrack,archive_footage","tt0041841,tt0035583,tt0039194,tt0038640",23
tt0038826,3.0,nm0152460,movie,Pardon My Past,0.0,\N,88,movie,Pardon My Past,Pardon My Past,0,1945,\N,88,"Action,Comedy,Romance",Marguerite Chapman,1918,1999,"actress,soundtrack,archive_footage","tt0048605,tt0040245,tt0035032,tt0053593",27
tt0038838,3.0,nm0829725,movie,The Phantom Rider,0.0,\N,167,movie,The Phantom Rider,The Phantom Rider,0,1946,\N,167,"Action,Adventure,Western",Peggy Stewart,1923,2019,"actress,soundtrack,archive_footage","tt1017451,tt1232200,tt0037961,tt0038838",23
tt0038864,1.0,nm0030166,movie,Queen of Burlesque,0.0,\N,70,movie,Queen of Burlesque,Queen of Burlesque,0,1946,\N,70,"Action,Drama,Music",Evelyn Ankers,1918,1985,"actress,soundtrack,archive_footage","tt0034398,tt0038864,tt0034786,tt0035713",28
tt0038915,2.0,nm0796662,movie,The Searching Wind,0.0,\N,108,movie,The Searching Wind,The Searching Wind,0,1946,\N,108,"Action,Drama,War",Sylvia Sidney,1910,1999,"actress,archive_footage","tt0094721,tt0116996,tt0070748,tt0028212",36
tt0038935,4.0,nm0212869,movie,Shep Comes Home,0.0,\N,60,movie,Shep Comes Home,Shep Comes Home,0,1948,\N,60,"Action,Adventure,Crime",Margia Dean,1922,2023,"actress,producer,soundtrack","tt0049646,tt0036754,tt0046320,tt0042885",26
tt0038987,2.0,nm0535169,movie,Strange Journey,0.0,\N,65,movie,Strange Journey,Strange Journey,0,1946,\N,65,"Action,Adventure,Crime",Osa Massen,1914,2006,"actress,miscellaneous,archive_footage","tt0034399,tt0042897,tt0038987,tt0036731",32
tt0039001,2.0,nm0340706,movie,Swamp Fire,0.0,\N,69,movie,Swamp Fire,Swamp Fire,0,1946,\N,69,"Action,Adventure,Drama",Virginia Grey,1917,2004,"actress,soundtrack,archive_footage","tt0065377,tt0040920,tt0032143,tt0031047",29
tt0039011,2.0,nm0431502,movie,Tarzan and the Leopard Woman,0.0,\N,72,movie,Tarzan and the Leopard Woman,Tarzan and the Leopard Woman,0,1946,\N,72,"Action,Adventure,Romance",Brenda Joyce,1917,2009,"actress,archive_footage","tt0031835,tt0038151,tt0039011,tt0037989",29
tt0039033,2.0,nm0232655,movie,Throw a Saddle on a Star,0.0,\N,60,movie,Throw a Saddle on a Star,Throw a Saddle on a Star,0,1946,\N,60,"Action,Adventure,Comedy",Jeff Donnell,1921,1988,"actress,archive_footage","tt0042593,tt0051036,tt0042251,tt0066473",25
tt0039042,2.0,nm0619254,movie,Traffic in Crime,0.0,\N,56,movie,Traffic in Crime,Traffic in Crime,0,1946,\N,56,"Action,Adventure,Drama",Anne Nagel,1915,1966,"actress,soundtrack,archive_footage","tt0033879,tt0031394,tt0032559,tt0032258",31
tt0039056,6.0,nm0273488,movie,Two Years Before the Mast,0.0,\N,98,movie,Two Years Before the Mast,Two Years Before the Mast,0,1946,\N,98,"Action,Adventure,Drama",Esther Fernández,1918,1999,"actress,writer,soundtrack","tt0218257,tt0202564,tt0027338,tt0218075",28
tt0039067,1.0,nm0605904,movie,The Unknown,0.0,\N,70,movie,The Unknown,The Unknown,0,1946,\N,70,"Action,Crime,Mystery",Karen Morley,1909,2003,"actress,miscellaneous,soundtrack","tt0023427,tt0022639,tt0023194,tt0032943",37
tt0039075,2.0,nm0420331,movie,Vacation in Reno,0.0,\N,60,movie,Vacation in Reno,Vacation in Reno,0,1946,\N,60,"Action,Comedy,Romance",Anne Jeffreys,1923,2017,"actress,soundtrack,archive_footage","tt0039772,tt0037642,tt0037644,tt0038478",23
tt0039076,2.0,nm0336790,movie,Valley of the Zombies,0.0,\N,56,movie,Valley of the Zombies,Valley of the Zombies,0,1946,\N,56,"Action,Drama,Horror",Lorna Gray,1917,2017,"actress,soundtrack,archive_footage","tt0038456,tt0036697,tt0037694,tt0031614",29
tt0039105,1.0,nm0290215,movie,Wife Wanted,0.0,\N,73,movie,Wife Wanted,Wife Wanted,0,1946,\N,73,"Action,Crime,Drama",Kay Francis,1905,1968,"actress,producer,writer","tt0025461,tt0023622,tt0028579,tt0021281",41
tt0039107,2.0,nm0171935,movie,Wild Beauty,0.0,\N,61,movie,Wild Beauty,Wild Beauty,0,1946,\N,61,"Action,Drama,Western",Lois Collier,1917,1999,"actress,soundtrack,archive_footage","tt0038777,tt0043546,tt0038073,tt0040118",29
tt0039133,2.0,nm0281766,movie,Adventure Island,0.0,\N,66,movie,Adventure Island,Adventure Island,0,1947,\N,66,"Action,Adventure,Comedy",Rhonda Fleming,1923,2020,"actress,soundtrack,archive_footage","tt0039689,tt0038109,tt0081249,tt0041259",24
tt0039134,1.0,nm0706261,movie,The Adventures of Don Coyote,0.0,\N,65,movie,The Adventures of Don Coyote,The Adventures of Don Coyote,0,1947,\N,65,"Action,Adventure,Drama",Frances Rafferty,1922,2004,"actress,soundtrack,archive_footage","tt0035942,tt0039134,tt0040604,tt0046592",25
tt0039193,2.0,nm0498421,movie,The Black Widow,0.0,\N,180,movie,The Black Widow,The Black Widow,0,1947,\N,180,"Action,Adventure,Crime",Virginia Lee,1924,2008,"actress,soundtrack,archive_footage","tt0039193,tt0041733,tt0050035,tt0042382",23
tt0039194,2.0,nm0544711,movie,Blackmail,0.0,\N,67,movie,Blackmail,Blackmail,0,1947,\N,67,"Action,Crime,Film-Noir",Adele Mara,1923,2010,"actress,soundtrack,archive_footage","tt0041841,tt0035583,tt0039194,tt0038640",24
tt0039196,1.0,nm0000879,movie,Blaze of Noon,0.0,\N,90,movie,Blaze of Noon,Blaze of Noon,0,1947,\N,90,"Action,Drama",Anne Baxter,1923,1985,"actress,soundtrack,archive_footage","tt0042192,tt0049833,tt0035015,tt0038873",24
tt0039198,2.0,nm0792810,movie,Blonde Savage,0.0,\N,62,movie,Blonde Savage,Blonde Savage,0,1947,\N,62,"Action,Adventure,Fantasy",Gale Sherwood,1929,2017,"actress,soundtrack","tt0039198,tt0321754,tt0241363,tt0032700",18
tt0039202,1.0,nm0802325,movie,Blondie's Big Moment,0.0,\N,69,movie,Blondie's Big Moment,Blondie's Big Moment,0,1947,\N,69,"Action,Adventure,Comedy",Penny Singleton,1908,2003,"actress,soundtrack,archive_footage","tt0027260,tt0033667,tt0033404,tt0032262",39
tt0039212,2.0,nm0042549,movie,Born to Speed,0.0,\N,61,movie,Born to Speed,Born to Speed,0,1947,\N,61,"Action,Adventure,Drama",Vivian Austin,1920,2004,"actress,stunts,soundtrack","tt0039212,tt0039701,tt0039702,tt0037407",27
tt0039218,3.0,nm0425647,movie,Brick Bradford,0.0,\N,257,movie,Brick Bradford,Brick Bradford,0,1947,\N,257,"Action,Adventure,Sci-Fi",Linda Leighton,1917,2005,"actress,archive_footage","tt0041503,tt0039218,tt0038591,tt0042093",30
tt0039226,4.0,nm0790064,movie,Buck Privates Come Home,0.0,\N,77,movie,Buck Privates Come Home,Buck Privates Come Home,0,1947,\N,77,"Action,Comedy,Family",Joan Shawlee,1926,1987,"actress,soundtrack,archive_footage","tt0053291,tt0053604,tt0043142,tt0072973",21
tt0039227,2.0,nm0392450,movie,Buffalo Bill Rides Again,0.0,\N,69,movie,Buffalo Bill Rides Again,Buffalo Bill Rides Again,0,1947,\N,69,"Action,Adventure,Western",Jennifer Holt,1920,1997,"actress,soundtrack,archive_footage","tt0039227,tt0039380,tt0037940,tt0037757",27
tt0039228,2.0,nm0377839,movie,Bulldog Drummond Strikes Back,0.0,\N,65,movie,Bulldog Drummond Strikes Back,Bulldog Drummond Strikes Back,0,1947,\N,65,"Action,Adventure,Crime",Gloria Henry,1923,2021,"actress,soundtrack,archive_footage","tt0041100,tt0039228,tt0041582,tt0126630",24
tt0039231,5.0,nm0341813,movie,Bush Christmas,0.0,\N,80,movie,Bush Christmas,Bush Christmas,0,1947,\N,80,"Action,Adventure,Comedy",Thelma Grigg,1911,2003,actress,"tt0039231,tt0042663,tt0034271,tt0041982",36
