tconst,ordering,nconst,titleType_x,originalTitle_x,isAdult_x,endYear_x,runtimeMinutes_x,titleType_y,primaryTitle,originalTitle_y,isAdult_y,startYear,endYear_y,runtimeMinutes_y,genres,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,age
tt0037492,3.0,nm0706261,movie,Bud Abbott and Lou Costello in Hollywood,0.0,\N,83.0,movie,Bud Abbott and Lou Costello in Hollywood,Bud Abbott and Lou Costello in Hollywood,0,1945,\N,83,Comedy,Frances Rafferty,1922,2004,"actress,soundtrack,archive_footage","tt0035942,tt0039134,tt0040604,tt0046592",23
tt0037494,2.0,nm0002093,movie,Adventure,0.0,\N,125.0,movie,Adventure,Adventure,0,1945,\N,125,"Comedy,Drama,Romance",Greer Garson,1904,1996,"actress,miscellaneous,soundtrack","tt0032943,tt0035093,tt0031385,tt0035238",41
tt0037498,1.0,nm0000021,movie,The Affairs of Susan,0.0,\N,110.0,movie,The Affairs of Susan,The Affairs of Susan,0,1945,\N,110,"Comedy,Drama,Romance",Joan Fontaine,1917,2013,"actress,producer,soundtrack","tt0034248,tt0032976,tt0035751,tt0036969",28
tt0037508,2.0,nm0949835,movie,Along Came Jones,0.0,\N,90.0,movie,Along Came Jones,Along Came Jones,0,1945,\N,90,"Comedy,Romance,Western",Loretta Young,1913,2000,"actress,producer,soundtrack","tt0038991,tt0039370,tt0024334,tt0032397",32
tt0037514,2.0,nm0337113,movie,Anchors Aweigh,0.0,\N,140.0,movie,Anchors Aweigh,Anchors Aweigh,0,1945,\N,140,"Comedy,Fantasy,Musical",Kathryn Grayson,1922,2010,"actress,soundtrack,archive_footage","tt0045963,tt0044030,tt0036432,tt0039054",23
tt0037516,1.0,nm0235677,movie,An Angel Comes to Brooklyn,0.0,\N,70.0,movie,An Angel Comes to Brooklyn,An Angel Comes to Brooklyn,0,1945,\N,70,"Comedy,Fantasy,Music",Kaye Dowd,1924,2020,actress,"tt0037516,tt0037269",21
tt0037520,2.0,nm0246139,movie,Arshin Mal Alan,0.0,\N,96.0,movie,Arshin Takes a Wife,Arshin Mal Alan,0,1945,\N,96,"Comedy,Musical",Leyla Badirbayli,1920,1999,"actress,archive_footage","tt0037520,tt1573830,tt1710418,tt14159256",25
tt0037523,1.0,nm0034477,movie,Bambú,0.0,\N,98.0,movie,Bambú,Bambú,0,1945,\N,98,Comedy,Imperio Argentina,1910,2003,"actress,soundtrack,archive_footage","tt0029867,tt0256009,tt0033177,tt0250957",35
tt0037530,2.0,nm0404046,movie,Bedside Manner,0.0,\N,72.0,movie,Bedside Manner,Bedside Manner,0,1945,\N,72,Comedy,Ruth Hussey,1911,2005,"actress,archive_footage,archive_sound","tt0032904,tt0037415,tt0032143,tt0033986",34
tt0037541,2.0,nm0262661,movie,The Big Show-Off,0.0,\N,69.0,movie,The Big Show-Off,The Big Show-Off,0,1945,\N,69,"Comedy,Drama,Music",Dale Evans,1912,2001,"actress,soundtrack,archive_footage","tt0036725,tt0043225,tt0039157,tt0039914",33
tt0037545,2.0,nm0581218,movie,Blonde from Brooklyn,0.0,\N,65.0,movie,Blonde from Brooklyn,Blonde from Brooklyn,0,1945,\N,65,"Comedy,Music",Lynn Merrick,1919,2007,"actress,soundtrack,archive_footage","tt0038447,tt0040457,tt0034629,tt0035377",26
tt0037546,2.0,nm0340706,movie,Blonde Ransom,0.0,\N,68.0,movie,Blonde Ransom,Blonde Ransom,0,1945,\N,68,"Comedy,Drama",Virginia Grey,1917,2004,"actress,soundtrack,archive_footage","tt0065377,tt0040920,tt0032143,tt0031047",28
tt0037548,2.0,nm0259134,movie,Blåjackor,0.0,\N,123.0,movie,Sailors,Blåjackor,0,1945,\N,123,"Comedy,Romance",Annalisa Ericson,1913,2011,"actress,soundtrack,archive_footage","tt0041433,tt0037140,tt0039862,tt0051514",32
tt0037553,2.0,nm0581218,movie,Boston Blackie Booked on Suspicion,0.0,\N,66.0,movie,Boston Blackie Booked on Suspicion,Boston Blackie Booked on Suspicion,0,1945,\N,66,"Comedy,Crime,Drama",Lynn Merrick,1919,2007,"actress,soundtrack,archive_footage","tt0038447,tt0040457,tt0034629,tt0035377",26
tt0037555,2.0,nm0024931,movie,Botte i farten,0.0,\N,87.0,movie,Botte i farten,Botte i farten,0,1945,\N,87,Comedy,Marianne Aminoff,1916,1984,"actress,soundtrack","tt0083922,tt0077711,tt0035412,tt0038388",29
tt0037557,2.0,nm0907785,movie,Brewster's Millions,0.0,\N,79.0,movie,Brewster's Millions,Brewster's Millions,0,1945,\N,79,"Comedy,Romance",Helen Walker,1920,1968,"actress,soundtrack,archive_footage","tt0037557,tt0040202,tt0037046,tt0041503",25
tt0037560,1.0,nm0000043,movie,Bring on the Girls,0.0,\N,92.0,movie,Bring on the Girls,Bring on the Girls,0,1945,\N,92,"Comedy,Musical",Veronica Lake,1922,1973,"actress,producer,soundtrack","tt0034240,tt0038369,tt0035432,tt0034881",23
tt0037562,1.0,nm0353766,movie,Bröderna Östermans huskors,0.0,\N,104.0,movie,Bröderna Östermans huskors,Bröderna Östermans huskors,0,1945,\N,104,Comedy,Emy Hagman,1906,1976,"actress,soundtrack,archive_footage","tt0037562,tt0041748,tt0038983,tt0031422",39
tt0037563,4.0,nm0940231,movie,The Bullfighters,0.0,\N,61.0,movie,The Bullfighters,The Bullfighters,0,1945,\N,61,"Adventure,Comedy,Musical",Margo Woode,1928,2018,actress,"tt0038965,tt0037089,tt0038648,tt0050495",17
tt0037574,1.0,nm0521545,movie,"Canto, ma sottovoce...",0.0,\N,85.0,movie,"Canto, ma sottovoce...","Canto, ma sottovoce...",0,1946,\N,85,"Comedy,Romance",Mariella Lotti,1921,2006,actress,"tt0041749,tt0034803,tt0032468,tt0044483",25
tt0037577,1.0,nm0002034,movie,Captain Tugboat Annie,0.0,\N,70.0,movie,Captain Tugboat Annie,Captain Tugboat Annie,0,1945,\N,70,"Comedy,Drama",Jane Darwell,1879,1967,"actress,archive_footage","tt0032551,tt0036244,tt0031381,tt0038762",66
tt0037586,1.0,nm0226773,movie,Cero en conducta,0.0,\N,88.0,movie,Cero en conducta,Cero en conducta,0,1945,\N,88,"Comedy,Musical",Irasema Dilián,1924,1996,"actress,archive_footage","tt0039381,tt0035021,tt0046675,tt0261148",21
tt0037588,2.0,nm0000992,movie,The Cheaters,0.0,\N,87.0,movie,The Cheaters,The Cheaters,0,1945,\N,87,"Comedy,Drama,Romance",Billie Burke,1884,1970,"actress,soundtrack,archive_footage","tt0032138,tt0030442,tt0023948,tt0029682",61
tt0037595,1.0,nm0001766,movie,Christmas in Connecticut,0.0,\N,101.0,movie,Christmas in Connecticut,Christmas in Connecticut,0,1945,\N,101,"Comedy,Romance",Barbara Stanwyck,1907,1990,"actress,soundtrack,archive_footage","tt0036775,tt0033373,tt0040823,tt0032080",38
tt0037596,2.0,nm0133355,movie,Cinco lobitos,0.0,\N,88.0,movie,Cinco lobitos,Cinco lobitos,0,1945,\N,88,Comedy,Ana María Campoy,1925,2006,"actress,archive_footage","tt0227898,tt0363327,tt0037676,tt0354281",20
tt0037604,1.0,nm0000023,movie,The Clock,0.0,\N,90.0,movie,The Clock,The Clock,0,1945,\N,90,"Comedy,Drama,Romance",Judy Garland,1922,1969,"actress,soundtrack,archive_footage","tt0032138,tt0047522,tt0037059,tt0055031",23
tt0037607,2.0,nm0000910,movie,Colonel Effingham's Raid,0.0,\N,72.0,movie,Colonel Effingham's Raid,Colonel Effingham's Raid,0,1946,\N,72,Comedy,Joan Bennett,1910,1990,"actress,soundtrack,archive_footage","tt0076786,tt0038057,tt0037469,tt0024264",36
tt0037609,5.0,nm0137947,movie,Come Out Fighting,0.0,\N,62.0,movie,Come Out Fighting,Come Out Fighting,0,1945,\N,62,Comedy,June Carlson,1924,1996,actress,"tt0173942,tt0030894,tt0029332,tt0040603",21
tt0037619,3.0,nm0672967,movie,Le couple idéal,0.0,\N,92.0,movie,Le couple idéal,Le couple idéal,0,1946,\N,92,Comedy,Hélène Perdrière,1912,1992,"actress,archive_sound","tt0197716,tt0041731,tt0049703,tt0037952",34
tt0037631,2.0,nm0232655,movie,Dancing in Manhattan,0.0,\N,60.0,movie,Dancing in Manhattan,Dancing in Manhattan,0,1944,\N,60,"Comedy,Crime,Film-Noir",Jeff Donnell,1921,1988,"actress,archive_footage","tt0042593,tt0051036,tt0042251,tt0066473",23
tt0037636,1.0,nm0007225,movie,Delightfully Dangerous,0.0,\N,92.0,movie,Delightfully Dangerous,Delightfully Dangerous,0,1945,\N,92,"Comedy,Musical,Romance",Jane Powell,1929,2021,"actress,soundtrack,archive_footage","tt0047472,tt0040271,tt0040556,tt0043081",16
tt0037648,4.0,nm0691123,movie,Docks of New York,0.0,\N,62.0,movie,Docks of New York,Docks of New York,0,1945,\N,62,"Action,Adventure,Comedy",Gloria Pope,1925,1996,actress,"tt0037648,tt0037823",20
tt0037650,1.0,nm0086176,movie,Doll Face,0.0,\N,80.0,movie,Doll Face,Doll Face,0,1945,\N,80,"Comedy,Music,Musical",Vivian Blaine,1921,1995,"actress,soundtrack,archive_footage","tt0048140,tt0038116,tt0037650,tt0036055",24
tt0037653,3.0,nm0380242,movie,Don Chicago,0.0,\N,80.0,movie,Don Chicago,Don Chicago,0,1945,\N,80,"Comedy,Crime",Joyce Heron,1916,1980,actress,"tt0068235,tt0497612,tt0046535,tt0054518",29
tt0037655,2.0,nm0000951,movie,Don Juan Quilligan,0.0,\N,75.0,movie,Don Juan Quilligan,Don Juan Quilligan,0,1945,\N,75,Comedy,Joan Blondell,1906,1979,"actress,soundtrack,archive_footage","tt0077631,tt0059037,tt0050307,tt0079672",39
tt0037662,3.0,nm0002149,movie,Duffy's Tavern,0.0,\N,97.0,movie,Duffy's Tavern,Duffy's Tavern,0,1945,\N,97,"Comedy,Musical",Betty Hutton,1921,2007,"actress,writer,soundtrack","tt0042200,tt0044672,tt0037077,tt0038119",24
tt0037663,1.0,nm0587900,movie,Eadie Was a Lady,0.0,\N,67.0,movie,Eadie Was a Lady,Eadie Was a Lady,0,1945,\N,67,"Comedy,Music,Romance",Ann Miller,1923,2004,"actress,miscellaneous,soundtrack","tt0166924,tt0030993,tt0041716,tt0036306",22
tt0037670,1.0,nm0438661,movie,En ole kreivitär,0.0,\N,86.0,movie,Countess for a Night,En ole kreivitär,0,1945,\N,86,"Comedy,Romance",Helena Kara,1916,2002,"actress,soundtrack","tt0134035,tt0037670,tt0133186,tt0121369",29
tt0037685,1.0,nm0587900,movie,Eve Knew Her Apples,0.0,\N,64.0,movie,Eve Knew Her Apples,Eve Knew Her Apples,0,1945,\N,64,"Comedy,Music",Ann Miller,1923,2004,"actress,miscellaneous,soundtrack","tt0166924,tt0030993,tt0041716,tt0036306",22
tt0037686,2.0,nm0333023,movie,L'extravagante mission,0.0,\N,92.0,movie,The Queer Assignment,L'extravagante mission,0,1945,\N,92,Comedy,Mona Goya,1909,1961,"actress,director,soundtrack","tt0026190,tt0188049,tt0199415,tt0027824",36
tt0037689,1.0,nm0234118,movie,Fahrt ins Glück,0.0,\N,88.0,movie,Fahrt ins Glück,Fahrt ins Glück,0,1948,\N,88,"Comedy,Romance",Käthe Dorsch,1890,1957,"actress,archive_footage","tt1221874,tt0132175,tt0033184,tt0033796",58
tt0037692,2.0,nm0915913,movie,Fashion Model,0.0,\N,61,movie,Fashion Model,Fashion Model,0,1945,\N,61,"Adventure,Comedy,Crime",Marjorie Weaver,1913,1994,"actress,soundtrack,archive_footage","tt0035027,tt0036878,tt0034931,tt0032788",32
tt0037705,1.0,nm0362863,movie,Die Fledermaus,0.0,\N,100,movie,Die Fledermaus,Die Fledermaus,0,1946,\N,100,"Comedy,Romance",Marte Harell,1907,1996,"actress,soundtrack,archive_footage","tt0037705,tt0042438,tt0035900,tt0031763",39
tt0037712,2.0,nm0446715,movie,Follow That Woman,0.0,\N,69,movie,Follow That Woman,Follow That Woman,0,1945,\N,69,"Comedy,Crime,Drama",Nancy Kelly,1921,1995,"actress,soundtrack,archive_footage","tt0048977,tt0031507,tt0035795,tt0032873",24
tt0037714,4.0,nm0016816,movie,"Fram för lilla Märta eller På livets ödesvägar: Ett biografdrama i prolog, epilog och ett antal tableauxer",0.0,\N,86,movie,"Fram för lilla Märta eller På livets ödesvägar: Ett biografdrama i prolog, epilog och ett antal tableauxer","Fram för lilla Märta eller På livets ödesvägar: Ett biografdrama i prolog, epilog och ett antal tableauxer",0,1945,\N,86,Comedy,Elsie Albiin,1921,2009,"actress,soundtrack,archive_footage","tt0038672,tt0037561,tt0039446,tt18271150",24
tt0037725,1.0,nm0832561,movie,G.I. Honeymoon,0.0,\N,70,movie,G.I. Honeymoon,G.I. Honeymoon,0,1945,\N,70,Comedy,Gale Storm,1922,2009,"actress,soundtrack,archive_footage","tt0042242,tt0039502,tt0048863,tt0036198",23
tt0037733,1.0,nm0266242,movie,The Gay Senorita,0.0,\N,69,movie,The Gay Senorita,The Gay Senorita,0,1945,\N,69,"Comedy,Music,Romance",Jinx Falkenburg,1919,2003,"actress,soundtrack,archive_sound","tt0035339,tt0034999,tt0039008,tt0036100",26
tt0037734,2.0,nm0000311,movie,Geld ins Haus,0.0,\N,81,movie,Geld ins Haus,Geld ins Haus,0,1947,\N,81,Comedy,Annie Rosar,1888,1963,"actress,soundtrack,archive_footage","tt0034800,tt0034396,tt0041552,tt0052996",59
tt0037735,3.0,nm0420331,movie,Genius at Work,0.0,\N,61,movie,Genius at Work,Genius at Work,0,1946,\N,61,"Comedy,Crime",Anne Jeffreys,1923,2017,"actress,soundtrack,archive_footage","tt0039772,tt0037642,tt0037644,tt0038478",23
tt0037736,1.0,nm0204843,movie,George White's Scandals,0.0,\N,95,movie,George White's Scandals,George White's Scandals,0,1945,\N,95,"Comedy,Music",Joan Davis,1912,1961,"actress,producer,soundtrack","tt0033723,tt0037736,tt0036633,tt0036978",33
tt0037737,2.0,nm0567891,movie,Getting Gertie's Garter,0.0,\N,72,movie,Getting Gertie's Garter,Getting Gertie's Garter,0,1945,\N,72,"Comedy,Romance",Marie McDonald,1923,1965,"actress,soundtrack","tt0037250,tt0039574,tt0051649,tt0037822",22
tt0037744,2.0,nm0675634,movie,Den glade skräddaren,0.0,\N,92,movie,The Happy Tailor,Den glade skräddaren,0,1945,\N,92,Comedy,Mim Persson,1902,1982,"actress,soundtrack","tt0039510,tt0036116,tt0037141,tt0036387",43
tt0037747,2.0,nm0826503,movie,Gomorron Bill!,0.0,\N,82,movie,Gomorron Bill!,Gomorron Bill!,0,1945,\N,82,Comedy,Gaby Stenberg,1923,2011,"actress,soundtrack,archive_footage","tt0103523,tt0035006,tt0122527,tt0047632",22
tt0037756,1.0,nm0001055,movie,Guest Wife,0.0,\N,90,movie,Guest Wife,Guest Wife,0,1945,\N,90,"Comedy,Romance",Claudette Colbert,1903,1996,"actress,soundtrack,archive_footage","tt0025316,tt0036367,tt0029929,tt0037280",42
tt0037759,2.0,nm0581218,movie,"A Guy, a Gal and a Pal",0.0,\N,62,movie,"A Guy, a Gal and a Pal","A Guy, a Gal and a Pal",0,1945,\N,62,"Comedy,Drama,Romance",Lynn Merrick,1919,2007,"actress,soundtrack,archive_footage","tt0038447,tt0040457,tt0034629,tt0035377",26
tt0037762,3.0,nm0851408,movie,Hans Majestät får vänta,0.0,\N,91,movie,Hans Majestät får vänta,Hans Majestät får vänta,0,1945,\N,91,Comedy,Aino Taube,1912,1990,"actress,soundtrack,archive_footage","tt0028155,tt0031270,tt0044811,tt0027164",33
tt0037766,2.0,nm0555939,movie,Hasta que perdió Jalisco,0.0,\N,115,movie,Hasta que perdió Jalisco,Hasta que perdió Jalisco,0,1945,\N,115,"Comedy,Drama,Musical",Gloria Marín,1919,1983,"actress,costume_department,archive_footage","tt0220758,tt0235498,tt0131989,tt0134817",26
tt0037769,1.0,nm0001443,movie,Her Highness and the Bellboy,0.0,\N,112,movie,Her Highness and the Bellboy,Her Highness and the Bellboy,0,1945,\N,112,"Comedy,Romance",Hedy Lamarr,1914,2000,"actress,producer,miscellaneous","tt0041838,tt0038990,tt0037769,tt0035460",31
tt0037770,1.0,nm0028809,movie,Her Lucky Night,0.0,\N,63,movie,Her Lucky Night,Her Lucky Night,0,1945,\N,63,"Comedy,Music,Musical",Patty Andrews,1918,2013,"actress,soundtrack,archive_footage","tt0066221,tt0035218,tt0037086,tt0037770",27
tt0037771,3.0,nm0752787,movie,Here Come the Co-eds,0.0,\N,90,movie,Here Come the Co-eds,Here Come the Co-eds,0,1945,\N,90,Comedy,Peggy Ryan,1924,2004,"actress,soundtrack,archive_footage","tt0034784,tt0037908,tt0035068,tt0045491",21
tt0037772,3.0,nm0853797,movie,Here Comes the Sun,0.0,\N,91,movie,Here Comes the Sun,Here Comes the Sun,0,1946,\N,91,"Comedy,Musical",Elsa Tee,1917,2006,actress,"tt4381276,tt0150874,tt0151753,tt0172306",29
tt0037782,2.0,nm0262661,movie,Hitchhike to Happiness,0.0,\N,74,movie,Hitchhike to Happiness,Hitchhike to Happiness,0,1945,\N,74,"Comedy,Drama,Music",Dale Evans,1912,2001,"actress,soundtrack,archive_footage","tt0036725,tt0043225,tt0039157,tt0039914",33
tt0037785,2.0,nm0000043,movie,Hold That Blonde!,0.0,\N,76,movie,Hold That Blonde!,Hold That Blonde!,0,1945,\N,76,"Comedy,Crime,Romance",Veronica Lake,1922,1973,"actress,producer,soundtrack","tt0034240,tt0038369,tt0035432,tt0034881",23
tt0037786,2.0,nm0571085,movie,Hollywood and Vine,0.0,\N,58,movie,Hollywood and Vine,Hollywood and Vine,0,1945,\N,58,"Comedy,Drama",Wanda McKay,1915,1996,"actress,archive_footage","tt0040500,tt0035791,tt0037084,tt0037786",30
tt0037787,4.0,nm0133355,movie,Un hombre de negocios,0.0,\N,91,movie,Un hombre de negocios,Un hombre de negocios,0,1945,\N,91,Comedy,Ana María Campoy,1925,2006,"actress,archive_footage","tt0227898,tt0363327,tt0037676,tt0354281",20
tt0037788,2.0,nm0736314,movie,Home Sweet Home,0.0,\N,92,movie,Home Sweet Home,Home Sweet Home,0,1945,\N,92,"Comedy,Musical",Nicolette Roeg,1925,1987,"actress,music_department,soundtrack","tt0385454,tt0221674,tt0384738,tt0151681",20
tt0037789,2.0,nm0531738,movie,Honeymoon Ahead,0.0,\N,60,movie,Honeymoon Ahead,Honeymoon Ahead,0,1945,\N,60,Comedy,Grace McDonald,1918,1999,"actress,soundtrack","tt0035548,tt0034500,tt0037100,tt0034797",27
tt0037790,2.0,nm0807252,movie,The Horn Blows at Midnight,0.0,\N,78,movie,The Horn Blows at Midnight,The Horn Blows at Midnight,0,1945,\N,78,"Comedy,Fantasy,Music",Alexis Smith,1921,1993,"actress,soundtrack,archive_footage","tt0106226,tt0035751,tt0037611,tt0034778",24
tt0037796,3.0,nm0907612,movie,How DOooo You Do,0.0,\N,80,movie,How DOooo You Do,How DOooo You Do,0,1945,\N,80,Comedy,Cheryl Walker,1918,1971,"actress,miscellaneous,soundtrack","tt0038757,tt0038682,tt0039899,tt0033033",27
tt0037799,3.0,nm0612771,movie,I Didn't Do It,0.0,\N,97,movie,I Didn't Do It,I Didn't Do It,0,1945,\N,97,"Comedy,Crime",Hilda Mundy,1893,1968,actress,"tt0169660,tt0037799,tt0029115,tt0026953",52
tt0037801,1.0,nm0623554,movie,I Live in Grosvenor Square,0.0,\N,106,movie,A Yank in London,I Live in Grosvenor Square,0,1945,\N,106,"Comedy,Drama,Romance",Anna Neagle,1904,1986,"actress,producer,soundtrack","tt0039281,tt0043871,tt0029734,tt0032847",41
tt0037802,3.0,nm0112108,movie,I Love a Bandleader,0.0,\N,70,movie,I Love a Bandleader,I Love a Bandleader,0,1945,\N,70,"Adventure,Comedy,Music",Leslie Brooks,1922,2011,"actress,soundtrack,archive_footage","tt0038722,tt0177633,tt0038649,tt0035583",23
tt0037807,1.0,nm0419849,movie,I'll Remember April,0.0,\N,63,movie,I'll Remember April,I'll Remember April,0,1945,\N,63,"Comedy,Crime,Music",Gloria Jean,1926,2018,"actress,soundtrack,archive_footage","tt0178610,tt0041632,tt0036171,tt0033945",19
tt0037808,2.0,nm0431502,movie,I'll Tell the World,0.0,\N,61,movie,I'll Tell the World,I'll Tell the World,0,1945,\N,61,Comedy,Brenda Joyce,1917,2009,"actress,archive_footage","tt0031835,tt0038151,tt0039011,tt0037989",28
tt0037810,2.0,nm0543985,movie,Idel ädel adel,0.0,\N,87,movie,Idel ädel adel,Idel ädel adel,0,1945,\N,87,Comedy,Margit Manstad,1902,1996,"actress,soundtrack","tt0019446,tt0038215,tt0020978,tt0019249",43
tt0037818,1.0,nm0756679,movie,L'insaisissable Frédéric,0.0,\N,100,movie,The Uncatchable Mr. Frederic,L'insaisissable Frédéric,0,1946,\N,100,Comedy,Renée Saint-Cyr,1904,2004,"actress,producer,archive_footage","tt0042492,tt0194824,tt0031878,tt0922386",42
tt0037822,1.0,nm0377012,movie,It's a Pleasure,0.0,\N,90,movie,It's a Pleasure,It's a Pleasure,0,1945,\N,90,"Comedy,Drama,Musical",Sonja Henie,1912,1969,"actress,writer,producer","tt0034241,tt0040251,tt0037822,tt0029659",33
tt0037823,7.0,nm0001931,movie,It's in the Bag!,0.0,\N,87,movie,It's in the Bag!,It's in the Bag!,0,1945,\N,87,Comedy,Binnie Barnes,1903,1998,"actress,producer,soundtrack","tt0039037,tt0038108,tt0024473,tt0028373",42
tt0037833,2.0,nm0403854,movie,Jolanta - den gäckande suggan,0.0,\N,86,movie,Jolanta - den gäckande suggan,Jolanta - den gäckande suggan,0,1945,\N,86,Comedy,Ninni Löfberg,1918,2008,"actress,script_department","tt0037707,tt0036086,tt0037544,tt0036029",27
tt0037840,1.0,nm0307750,movie,Junior Miss,0.0,\N,94,movie,Junior Miss,Junior Miss,0,1945,\N,94,"Comedy,Romance",Peggy Ann Garner,1932,1984,"actress,archive_footage","tt0038190,tt0038613,tt0036969,tt0041196",13
tt0037847,2.0,nm0164133,movie,The Kid Sister,0.0,\N,56,movie,The Kid Sister,The Kid Sister,0,1945,\N,56,"Comedy,Crime,Drama",Judy Clark,1924,2002,"actress,soundtrack","tt0041212,tt0038664,tt0037847,tt0178956",21
tt0037848,1.0,nm0000073,movie,Kiss and Tell,0.0,\N,90,movie,Kiss and Tell,Kiss and Tell,0,1945,\N,90,Comedy,Shirley Temple,1928,2014,"actress,writer,miscellaneous","tt0016029,tt0030657,tt0024914,tt0031580",17
tt0037850,1.0,nm0562547,movie,Das kleine Hofkonzert,0.0,\N,70,movie,Palace Scandal,Das kleine Hofkonzert,0,1948,\N,70,"Comedy,Musical,Romance",Elfie Mayerhofer,1917,1992,"actress,music_department,soundtrack","tt0037850,tt0228547,tt0040099,tt0220614",31
tt0037851,2.0,nm0096401,movie,De kloge og vi gale,0.0,\N,97,movie,De kloge og vi gale,De kloge og vi gale,0,1945,\N,97,"Comedy,Family,Romance",Anna Borg,1903,1963,"actress,director","tt0037499,tt0076524,tt0037851,tt7900012",42
tt0037853,3.0,nm0375143,movie,Kolmastoista koputus,0.0,\N,80,movie,Kolmastoista koputus,Kolmastoista koputus,0,1945,\N,80,"Adventure,Comedy,Thriller",Hilkka Helinä,1916,1973,"actress,archive_footage","tt0138658,tt0038706,tt1448941,tt0040449",29
tt0037855,2.0,nm0736278,movie,Kungliga patrasket,0.0,\N,117,movie,Kungliga patrasket,Kungliga patrasket,0,1945,\N,117,"Comedy,Drama",Ester Roeck Hansen,1897,1987,"actress,archive_footage","tt0023541,tt0039832,tt0016803,tt0044646",48
tt0037857,2.0,nm0605036,movie,Un ladrón de guante blanco,0.0,\N,91,movie,Un ladrón de guante blanco,Un ladrón de guante blanco,0,1946,\N,91,Comedy,Silvia Morgan,1923,2009,"actress,archive_footage","tt0054735,tt0046879,tt0048373,tt0050120",23
tt0037859,1.0,nm0002052,movie,Lady on a Train,0.0,\N,94,movie,Lady on a Train,Lady on a Train,0,1945,\N,94,"Comedy,Crime,Film-Noir",Deanna Durbin,1921,2013,"actress,soundtrack,archive_footage","tt0033766,tt0037859,tt0032644,tt0031311",24
tt0037866,1.0,nm0802325,movie,Leave It to Blondie,0.0,\N,74,movie,Leave It to Blondie,Leave It to Blondie,0,1945,\N,74,"Comedy,Family",Penny Singleton,1908,2003,"actress,soundtrack,archive_footage","tt0027260,tt0033667,tt0033404,tt0032262",37
tt0037869,2.0,nm0695863,movie,Let's Go Steady,0.0,\N,60,movie,Let's Go Steady,Let's Go Steady,0,1945,\N,60,"Comedy,Musical,Romance",June Preisser,1920,1984,"actress,soundtrack","tt0037100,tt0038664,tt0040208,tt0031066",25
tt0037870,1.0,nm0402554,movie,A Letter for Evie,0.0,\N,89,movie,A Letter for Evie,A Letter for Evie,0,1946,\N,89,"Comedy,Romance,War",Marsha Hunt,1917,2022,"actress,miscellaneous,soundtrack","tt0032943,tt0040474,tt0040723,tt0036120",29
tt0037886,1.0,nm0115597,movie,"Love, Honor and Goodbye",0.0,\N,87,movie,"Love, Honor and Goodbye","Love, Honor and Goodbye",0,1945,\N,87,"Comedy,Romance",Virginia Bruce,1910,1982,"actress,soundtrack,archive_footage","tt0032637,tt0027656,tt0032476,tt0032017",35
tt0037891,2.0,nm0728230,movie,Mama Loves Papa,0.0,\N,60,movie,Mama Loves Papa,Mama Loves Papa,0,1945,\N,60,Comedy,Elisabeth Risdon,1888,1958,"actress,soundtrack,archive_footage","tt0032181,tt0033717,tt0031641,tt0045125",57
tt0037892,3.0,nm0237655,movie,Man Alive,0.0,\N,70,movie,Man Alive,Man Alive,0,1945,\N,70,Comedy,Ellen Drew,1914,2003,"actress,soundtrack,archive_footage","tt0032338,tt0037820,tt0033916,tt0042229",31
tt0037893,2.0,nm0017731,movie,The Man Who Walked Alone,0.0,\N,70,movie,The Man Who Walked Alone,The Man Who Walked Alone,0,1945,\N,70,"Comedy,Drama",Kay Aldridge,1917,1995,"actress,archive_footage","tt0032410,tt0035181,tt0031418,tt0037985",28
tt0037896,2.0,nm0362506,movie,Ein Mann wie Maximilian,0.0,\N,88,movie,Ein Mann wie Maximilian,Ein Mann wie Maximilian,0,1945,\N,88,Comedy,Karin Hardt,1910,1992,"actress,archive_footage","tt0451808,tt0031296,tt0028128,tt0024053",35
tt0037903,1.0,nm0483787,movie,Masquerade in Mexico,0.0,\N,96,movie,Masquerade in Mexico,Masquerade in Mexico,0,1945,\N,96,"Comedy,Romance",Dorothy Lamour,1914,1996,"actress,soundtrack,archive_footage","tt0092796,tt0032993,tt0057007,tt0039645",31
tt0037908,1.0,nm0752787,movie,Men in Her Diary,0.0,\N,73,movie,Men in Her Diary,Men in Her Diary,0,1945,\N,73,"Comedy,Romance",Peggy Ryan,1924,2004,"actress,soundtrack,archive_footage","tt0034784,tt0037908,tt0035068,tt0045491",21
tt0037916,2.0,nm0138413,movie,Le miserie del signor Travet,0.0,\N,98,movie,Le miserie del signor Travet,Le miserie del signor Travet,0,1945,\N,98,Comedy,Vera Carmi,1914,1969,"actress,archive_footage","tt0035739,tt0034750,tt0034956,tt0035870",31
tt0037918,2.0,nm0709902,movie,The Missing Corpse,0.0,\N,62,movie,The Missing Corpse,The Missing Corpse,0,1945,\N,62,"Comedy,Mystery",Isabel Randolph,1889,1973,"actress,archive_footage","tt0037918,tt0047475,tt0042111,tt0045604",56
tt0037923,1.0,nm0276247,movie,Molly and Me,0.0,\N,77,movie,Molly and Me,Molly and Me,0,1945,\N,77,"Comedy,Musical",Gracie Fields,1898,1979,"actress,writer,producer","tt0036009,tt0033043,tt0026647,tt0045449",47
